Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,194.000000,195.550003,191.750000,192.399994,143.682068,485094
2018-01-02,195.000000,197.500000,194.899994,196.949997,147.079956,854179
2018-01-03,197.500000,197.500000,193.250000,193.699997,144.652924,318748
2018-01-04,194.800003,199.800003,194.800003,199.350006,148.872269,1048166
2018-01-05,199.500000,200.300003,195.899994,197.699997,147.640060,669259
2018-01-08,198.699997,199.750000,196.399994,197.149994,147.229355,272051
2018-01-09,198.000000,198.949997,196.500000,196.899994,147.042603,291413
2018-01-10,198.750000,200.000000,196.899994,197.350006,147.378693,856385
2018-01-11,198.500000,199.600006,196.500000,197.750000,147.677383,656805
2018-01-12,198.899994,201.449997,197.149994,200.250000,149.544373,889707
2018-01-15,200.250000,200.350006,195.600006,196.550003,146.781265,370496
2018-01-16,197.500000,198.250000,195.000000,197.100006,147.191986,636579
2018-01-17,197.000000,198.399994,194.300003,195.649994,146.109146,320866
2018-01-18,196.000000,197.449997,193.250000,194.050003,144.914291,306334
2018-01-19,193.500000,195.949997,191.649994,193.600006,144.578247,550460
2018-01-22,199.000000,206.000000,198.000000,199.949997,149.320343,1873178
2018-01-23,201.750000,208.449997,200.350006,207.149994,154.697235,3743055
2018-01-24,208.100006,211.699997,208.000000,210.500000,157.198944,1168536
2018-01-25,212.000000,212.899994,207.000000,208.250000,155.518692,544361
2018-01-29,208.449997,208.449997,204.100006,204.949997,153.054276,712985
2018-01-30,204.500000,208.000000,203.350006,203.800003,152.195480,3028309
2018-01-31,202.750000,204.550003,198.550003,203.350006,151.859421,713133
2018-02-01,204.000000,207.100006,194.149994,195.100006,145.698410,793893
2018-02-02,194.000000,197.949997,188.000000,192.449997,143.719421,1213222
2018-02-05,192.000000,192.199997,188.300003,188.850006,141.030975,414821
2018-02-06,184.399994,186.899994,181.250000,185.649994,138.641251,633048
2018-02-07,188.000000,191.199997,187.000000,189.800003,141.740433,726828
2018-02-08,191.000000,192.000000,188.050003,188.550003,140.806961,318012
2018-02-09,188.000000,190.149994,184.899994,187.750000,140.209534,689570
2018-02-12,192.000000,194.500000,190.300003,190.850006,142.524567,1469026
2018-02-14,191.449997,191.600006,184.500000,185.850006,138.790604,1200311
2018-02-15,188.000000,189.000000,185.050003,188.399994,140.694916,384936
2018-02-16,187.000000,189.199997,186.000000,186.600006,139.350723,224353
2018-02-19,186.899994,186.899994,181.850006,184.949997,138.118515,311938
2018-02-20,184.050003,188.300003,184.050003,187.000000,139.649429,286314
2018-02-21,187.050003,190.750000,184.850006,190.100006,141.964478,320184
2018-02-22,188.899994,188.899994,185.050003,186.199997,139.051971,446360
2018-02-23,187.000000,191.000000,186.550003,190.000000,141.889801,328024
2018-02-26,191.000000,191.850006,189.750000,190.750000,142.449875,183882
2018-02-27,191.000000,194.149994,187.149994,188.399994,140.694916,400893
2018-02-28,187.800003,190.000000,186.199997,188.500000,140.769608,170266
2018-03-01,188.800003,190.300003,187.850006,189.550003,141.553757,286413
2018-03-05,190.000000,190.100006,184.500000,185.500000,138.529236,333221
2018-03-06,185.000000,187.050003,184.750000,185.250000,138.342575,204157
2018-03-07,185.000000,185.149994,178.800003,180.949997,135.131348,359109
2018-03-08,181.100006,182.500000,179.350006,180.149994,134.533920,196478
2018-03-09,181.000000,182.699997,179.000000,179.649994,134.160522,138251
2018-03-12,179.800003,184.500000,179.000000,183.649994,137.147690,971771
2018-03-13,182.100006,184.000000,181.149994,183.399994,138.659760,437663
2018-03-14,183.399994,184.100006,179.850006,180.600006,136.542831,1264387
2018-03-15,181.899994,181.899994,179.000000,181.500000,137.223282,2453844
2018-03-16,181.000000,181.000000,176.600006,177.399994,134.123474,487466
2018-03-19,178.000000,178.350006,176.100006,176.600006,133.518631,193280
2018-03-20,178.000000,178.000000,173.649994,174.100006,131.628494,207817
2018-03-21,174.600006,177.300003,173.850006,175.449997,132.649185,256505
2018-03-22,176.899994,181.600006,176.699997,178.699997,135.106339,570874
2018-03-23,177.000000,179.300003,176.100006,177.250000,134.010071,361720
2018-03-26,179.800003,180.000000,176.000000,178.649994,135.068542,479140
2018-03-27,178.600006,180.250000,177.050003,179.600006,135.786804,229908
2018-03-28,178.000000,178.850006,176.149994,177.800003,134.425903,163343
2018-04-02,178.500000,180.899994,178.500000,180.000000,136.089188,186025
2018-04-03,178.050003,179.100006,176.550003,177.699997,134.350296,195943
2018-04-04,178.949997,178.949997,174.899994,175.550003,132.724777,147375
2018-04-05,177.850006,177.899994,175.699997,177.149994,133.934448,143514
2018-04-06,179.899994,179.899994,176.300003,176.899994,133.745438,464853
2018-04-09,177.350006,179.000000,176.300003,178.399994,134.879517,215507
2018-04-10,178.399994,180.750000,178.199997,180.100006,136.164810,186254
2018-04-11,182.000000,185.550003,180.300003,181.699997,137.374496,638849
2018-04-12,183.000000,183.899994,180.750000,181.399994,137.147690,214236
2018-04-13,180.649994,183.500000,180.649994,182.500000,137.979324,143988
2018-04-16,181.750000,182.399994,179.949997,181.500000,137.223282,126209
2018-04-17,181.800003,182.000000,179.350006,180.800003,136.694031,108716
2018-04-18,180.100006,182.699997,179.300003,181.800003,137.450089,138417
2018-04-19,183.000000,186.000000,180.500000,183.149994,138.470779,320206
2018-04-20,184.949997,184.949997,181.149994,182.350006,137.865936,173974
2018-04-23,182.500000,184.500000,179.500000,180.899994,136.769653,189657
2018-04-24,181.800003,183.000000,181.500000,182.600006,138.054947,254940
2018-04-25,182.449997,182.449997,178.750000,179.550003,135.748978,183448
2018-04-26,178.699997,182.199997,177.399994,181.149994,136.958664,263363
2018-04-27,181.000000,182.949997,179.899994,180.750000,136.656235,210523
2018-04-30,179.449997,181.949997,179.000000,180.500000,136.467239,103158
2018-05-02,181.000000,181.500000,179.350006,179.699997,135.862411,740305
2018-05-03,180.000000,182.350006,179.800003,180.699997,136.618439,133830
2018-05-04,182.000000,184.850006,179.250000,180.300003,136.316025,232654
2018-05-07,181.000000,184.350006,180.800003,183.600006,138.810989,221090
2018-05-08,184.800003,186.000000,179.399994,182.949997,138.319550,388642
2018-05-09,183.949997,185.649994,182.500000,182.899994,138.281769,183165
2018-05-10,184.699997,189.149994,184.000000,188.149994,142.251022,945362
2018-05-11,188.100006,188.750000,185.699997,187.300003,141.608383,245141
2018-05-14,187.300003,188.500000,184.899994,187.449997,141.721786,150681
2018-05-15,188.300003,191.850006,184.500000,188.750000,142.704651,440932
2018-05-16,185.100006,190.000000,184.149994,187.050003,141.419403,574688
2018-05-17,187.050003,189.350006,185.050003,188.750000,142.704651,228246
2018-05-18,189.899994,191.649994,184.649994,185.050003,139.907257,586980
2018-05-21,186.000000,188.649994,184.300003,185.600006,140.323090,194323
2018-05-22,187.500000,189.500000,180.750000,184.300003,139.340240,260981
2018-05-23,187.000000,187.000000,174.399994,175.550003,132.724777,296667
2018-05-24,176.000000,177.000000,155.449997,167.649994,126.751976,1864862
2018-05-25,166.699997,176.750000,163.000000,175.350006,132.573578,787576
2018-05-28,176.449997,178.800003,173.800003,175.949997,133.027206,672959
2018-05-29,175.500000,177.250000,173.699997,175.449997,132.649185,320051
2018-05-30,176.000000,178.300003,172.750000,173.949997,131.515091,526413
2018-05-31,178.000000,180.050003,175.149994,177.350006,134.085678,686569
2018-06-01,176.300003,176.300003,170.699997,172.949997,130.759064,425726
2018-06-04,175.000000,175.000000,170.000000,171.250000,129.473770,269828
2018-06-05,172.000000,172.199997,169.199997,171.149994,129.398132,227165
2018-06-06,170.600006,172.199997,169.850006,170.350006,128.793320,104448
2018-06-07,172.649994,173.399994,170.899994,172.699997,130.570038,237608
2018-06-08,172.199997,174.800003,172.100006,173.500000,131.174881,161788
2018-06-11,174.250000,174.250000,172.750000,173.250000,130.985886,1120007
2018-06-12,173.000000,175.399994,170.750000,171.350006,129.549377,169883
2018-06-13,171.500000,171.699997,168.699997,170.000000,128.528671,341806
2018-06-14,170.000000,171.000000,167.100006,168.500000,127.394600,200717
2018-06-15,168.000000,168.100006,164.600006,165.449997,125.088669,343933
2018-06-18,165.000000,167.300003,163.300003,164.350006,124.257019,185294
2018-06-19,166.000000,166.800003,163.550003,164.850006,124.635048,150485
2018-06-20,166.300003,166.300003,162.250000,162.800003,123.085129,195797
2018-06-21,162.800003,163.550003,158.500000,159.699997,120.741364,1393047
2018-06-22,160.000000,161.000000,158.699997,159.449997,120.552361,180452
2018-06-25,160.100006,160.449997,156.250000,156.699997,118.473213,1282849
2018-06-26,156.500000,158.550003,156.199997,158.050003,119.493904,260655
2018-06-27,159.000000,159.000000,154.000000,156.149994,118.057365,339334
2018-06-28,155.600006,158.399994,152.449997,154.050003,116.469688,257754
2018-06-29,154.500000,159.000000,154.399994,158.199997,119.607300,226177
2018-07-02,157.000000,157.899994,153.699997,155.850006,117.830582,205485
2018-07-03,155.000000,161.449997,155.000000,157.850006,119.342659,373628
2018-07-04,158.000000,158.000000,155.149994,155.949997,117.906174,585516
